번호,기준년월,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름,피해자연령대,피해자성별,교통사고수
1781,18-May,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014000,문지동,30,남,1
1782,18-May,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,60,남,1
1783,18-May,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,40,남,1
1784,18-May,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,40,여,1
1785,18-May,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,60,남,1
1786,18-May,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,70,남,1
1787,18-May,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,20,남,1
1788,18-May,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,50,남,1
1789,18-May,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,50,여,1
1790,18-May,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,70,남,1
1791,18-May,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,30,남,1
1792,18-May,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,30,여,1
1793,18-May,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,60,여,1
1794,18-May,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,10,남,1
1795,18-May,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,30,남,1
1796,18-May,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,40,여,1
1797,18-May,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,50,남,1
1798,18-May,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,60,남,1
1799,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,남,2
1800,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,여,1
1801,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,여,1
1802,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,70,남,1
1803,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,80,남,1
1804,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,남,1
1805,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,여,1
1806,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,1
1807,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,여,1
1808,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,40,남,1
1809,18-May,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,60,남,1
1810,18-May,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,남,1
1811,18-May,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,30,여,1
1812,18-May,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,40,여,1
1813,18-May,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,20,남,1
1814,18-May,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,40,남,1
1815,18-May,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,20,남,2
1816,18-May,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,1
1817,18-May,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,남,3
1818,18-May,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,남,2
1819,18-May,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,여,1
1820,18-May,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,40,여,1
1821,18-May,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,50,남,1
1822,18-May,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,60,여,1
1823,18-May,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,10,남,1
1824,18-May,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,30,남,1
1825,18-Jun,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,30,남,1
1826,18-Jun,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,50,여,1
1827,18-Jun,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,40,여,1
1828,18-Jun,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,30,남,1
1829,18-Jun,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,30,남,1
1830,18-Jun,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,60,남,1
1831,18-Jun,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,30,여,1
1832,18-Jun,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,30,남,1
1833,18-Jun,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,30,여,1
1834,18-Jun,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014000,문지동,40,남,1
1835,18-Jun,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,70,남,1
1836,18-Jun,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,40,남,1
1837,18-Jun,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,60,여,1
1838,18-Jun,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,40,여,1
1839,18-Jun,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,40,남,1
1840,18-Jun,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,50,남,1
1841,18-Jun,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010600,계산동,70,남,1
1842,18-Jun,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,40,여,1
1843,18-Jun,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,10,남,1
1844,18-Jun,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,20,남,1
1845,18-Jun,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,40,남,1
1846,18-Jun,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,20,남,1
1847,18-Jun,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,30,남,1
1848,18-Jun,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,50,남,2
1849,18-Jun,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,50,여,1
1850,18-Jun,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,60,남,1
1851,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,30,여,1
1852,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,40,남,3
1853,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,50,남,1
1854,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,30,남,1
1855,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,50,여,1
1856,18-Jun,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,30,남,1
1857,18-Jun,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,남,1
1858,18-Jun,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,남,2
1859,18-Jun,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,여,1
1860,18-Jun,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,여,1
1861,18-Jun,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,1
1862,18-Jun,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,40,여,1
1863,18-Jun,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,여,2
1864,18-Jun,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,60,남,2
1865,18-Jun,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,80,남,1
1866,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,50,여,1
1867,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,남,1
1868,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,30,남,1
1869,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,40,남,1
1870,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,50,남,1
1871,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,50,여,1
1872,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,30,여,1
1873,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,40,남,1
1874,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,50,남,1
1875,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,20,남,2
1876,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,2
1877,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,남,1
1878,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,남,1
1879,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,여,1
1880,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,20,남,1
1881,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,30,남,1
1882,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,40,남,1
1883,18-Jun,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,30,남,1
1884,18-Jul,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,10,여,1
1885,18-Jul,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,20,남,1
1886,18-Jul,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,50,남,1
1887,18-Jul,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,30,남,2
1888,18-Jul,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,20,여,1
1889,18-Jul,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,50,남,1
1890,18-Jul,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,60,남,1
1891,18-Jul,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,60,여,1
1892,18-Jul,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,10,남,1
1893,18-Jul,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,40,남,2
1894,18-Jul,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,50,남,1
1895,18-Jul,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012900,방현동,50,남,1
1896,18-Jul,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,60,남,1
1897,18-Jul,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,20,여,1
1898,18-Jul,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,20,남,1
1899,18-Jul,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,30,남,1
1900,18-Jul,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,20,남,1
1901,18-Jul,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,20,남,1
1902,18-Jul,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,60,남,1
1903,18-Jul,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,20,남,1
1904,18-Jul,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,20,남,1
1905,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,20,여,1
1906,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,40,남,1
1907,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,50,여,1
1908,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,40,여,1
1909,18-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,10,남,1
1910,18-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,20,남,1
1911,18-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,30,여,1
1912,18-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,남,1
1913,18-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,남,2
1914,18-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,남,3
1915,18-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,여,2
1916,18-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,3
1917,18-Jul,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,남,1
1918,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,20,여,1
1919,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,30,남,1
1920,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,남,1
1921,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,20,여,1
1922,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,30,남,1
1923,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,40,여,1
1924,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,3
1925,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,남,3
1926,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,여,2
1927,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,남,1
1928,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,60,남,1
1929,18-Jul,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,90,남,1
1930,18-Aug,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,20,남,1
1931,18-Aug,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015200,둔곡동,40,남,1
1932,18-Aug,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,10,남,1
1933,18-Aug,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,40,여,1
1934,18-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,50,남,1
1935,18-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013100,덕진동,20,남,1
1936,18-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,30,남,2
1937,18-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,60,여,1
1938,18-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,40,남,1
1939,18-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,30,여,1
1940,18-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,40,남,1
1941,18-Aug,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,50,남,1
1942,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,50,남,1
1943,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,70,남,1
1944,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,30,여,1
1945,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,20,여,1
1946,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,30,여,1
1947,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,40,여,1
1948,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,10,남,1
1949,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,50,남,2
1950,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,50,남,1
1951,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,60,남,1
1952,18-Aug,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,20,남,1
1953,18-Aug,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,30,남,2
1954,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,50,남,1
1955,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,40,남,1
1956,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,40,여,1
1957,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,60,여,1
1958,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,40,여,1
1959,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,30,남,1
1960,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,여,1
1961,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,10,남,1
1962,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,10,여,1
1963,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,남,1
1964,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,2
1965,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,여,1
1966,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,40,남,1
1967,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,남,1
1968,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,여,1
1969,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,60,남,1
1970,18-Aug,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,70,여,1
1971,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,30,남,1
1972,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,40,남,1
1973,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,50,남,2
1974,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,20,남,1
1975,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,남,3
1976,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,30,남,1
1977,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,40,남,1
1978,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,20,남,1
1979,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,40,남,1
1980,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,50,여,1
1981,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,남,1
1982,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,남,1
1983,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,70,남,1
1984,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,20,여,1
1985,18-Aug,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,30,여,1
1986,18-Sep,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,30,남,1
1987,18-Sep,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,40,남,2
1988,18-Sep,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,40,여,1
1989,18-Sep,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,50,남,1
1990,18-Sep,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,40,남,1
1991,18-Sep,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,50,여,1
1992,18-Sep,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012800,장동,40,여,1
1993,18-Sep,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,50,남,2
1994,18-Sep,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,20,남,1
1995,18-Sep,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,60,남,1
1996,18-Sep,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,30,남,1
1997,18-Sep,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,40,여,1
1998,18-Sep,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,60,여,1
1999,18-Sep,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,50,여,1
2000,18-Sep,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,40,여,1
2001,18-Sep,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,70,여,1
2002,18-Sep,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,30,여,1
2003,18-Sep,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,60,여,1
2004,18-Sep,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,40,남,1
2005,18-Sep,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,20,남,1
2006,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,20,여,2
2007,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,20,남,3
2008,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,30,남,2
2009,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,30,여,1
2010,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,40,남,3
2011,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,40,여,1
2012,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,60,남,1
2013,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,50,남,1
2014,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,50,여,1
2015,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,60,여,1
2016,18-Sep,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,20,여,1
2017,18-Sep,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,남,1
2018,18-Sep,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,남,2
2019,18-Sep,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,여,1
2020,18-Sep,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,남,3
2021,18-Sep,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,4
2022,18-Sep,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,40,남,1
2023,18-Sep,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,남,1
2024,18-Sep,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,60,남,1
2025,18-Sep,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,60,여,1
2026,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,40,남,1
2027,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,남,3
2028,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,40,남,2
2029,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,50,여,1
2030,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,30,남,2
2031,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,20,남,2
2032,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,1
2033,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,여,1
2034,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,여,1
2035,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,60,남,1
2036,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,30,여,1
2037,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,50,남,1
2038,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,40,남,1
2039,18-Sep,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,70,남,1
